base_model,model_name,task_name,score
pythia_small,original_pythia,elementary_math_qa elementary_math_qa:language_hint_only,0.2239003709591945
pythia_small,original_pythia,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.2239003709591945
pythia_small,original_pythia,elementary_math_qa elementary_math_qa:question_only,0.2235952133194589
pythia_small,original_pythia,elementary_math_qa elementary_math_qa:question_with_language_hint,0.2235952133194589
pythia_small,original_pythia,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.2235952133194589
pythia_small,original_pythia,elementary_math_qa elementary_math_qa,0.22371727637535313
pythia_small,pythia_0x1,elementary_math_qa elementary_math_qa:language_hint_only,0.20535241123476417
pythia_small,pythia_0x1,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.20535241123476417
pythia_small,pythia_0x1,elementary_math_qa elementary_math_qa:question_only,0.2051248699271592
pythia_small,pythia_0x1,elementary_math_qa elementary_math_qa:question_with_language_hint,0.2051248699271592
pythia_small,pythia_0x1,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.2051248699271592
pythia_small,pythia_0x1,elementary_math_qa elementary_math_qa,0.2052158864502012
pythia_small,pythia_1x1,elementary_math_qa elementary_math_qa:language_hint_only,0.19276629570747217
pythia_small,pythia_1x1,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.19276629570747217
pythia_small,pythia_1x1,elementary_math_qa elementary_math_qa:question_only,0.19211758584807492
pythia_small,pythia_1x1,elementary_math_qa elementary_math_qa:question_with_language_hint,0.19211758584807492
pythia_small,pythia_1x1,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.19211758584807492
pythia_small,pythia_1x1,elementary_math_qa elementary_math_qa,0.19237706979183383
pythia_small,pythia_2x1,elementary_math_qa elementary_math_qa:language_hint_only,0.18839427662957076
pythia_small,pythia_2x1,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.18839427662957076
pythia_small,pythia_2x1,elementary_math_qa elementary_math_qa:question_only,0.18743496357960457
pythia_small,pythia_2x1,elementary_math_qa elementary_math_qa:question_with_language_hint,0.18743496357960457
pythia_small,pythia_2x1,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.18743496357960457
pythia_small,pythia_2x1,elementary_math_qa elementary_math_qa,0.18781868879959104
pythia_small,pythia_3x1,elementary_math_qa elementary_math_qa:language_hint_only,0.20084790673025968
pythia_small,pythia_3x1,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.20084790673025968
pythia_small,pythia_3x1,elementary_math_qa elementary_math_qa:question_only,0.2005723204994797
pythia_small,pythia_3x1,elementary_math_qa elementary_math_qa:question_with_language_hint,0.2005723204994797
pythia_small,pythia_3x1,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.2005723204994797
pythia_small,pythia_3x1,elementary_math_qa elementary_math_qa,0.2006825549917917
pythia_small,pythia_4x1,elementary_math_qa elementary_math_qa:language_hint_only,0.1931637519872814
pythia_small,pythia_4x1,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.1931637519872814
pythia_small,pythia_4x1,elementary_math_qa elementary_math_qa:question_only,0.19302809573361082
pythia_small,pythia_4x1,elementary_math_qa elementary_math_qa:question_with_language_hint,0.19302809573361082
pythia_small,pythia_4x1,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.19302809573361082
pythia_small,pythia_4x1,elementary_math_qa elementary_math_qa,0.19308235823507905
pythia_small,pythia_5x1,elementary_math_qa elementary_math_qa:language_hint_only,0.2239003709591945
pythia_small,pythia_5x1,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.2239003709591945
pythia_small,pythia_5x1,elementary_math_qa elementary_math_qa:question_only,0.2235952133194589
pythia_small,pythia_5x1,elementary_math_qa elementary_math_qa:question_with_language_hint,0.2235952133194589
pythia_small,pythia_5x1,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.2235952133194589
pythia_small,pythia_5x1,elementary_math_qa elementary_math_qa,0.22371727637535313
pythia_small,pythia_0x2,elementary_math_qa elementary_math_qa:language_hint_only,0.20270270270270271
pythia_small,pythia_0x2,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.20270270270270271
pythia_small,pythia_0x2,elementary_math_qa elementary_math_qa:question_only,0.2008324661810614
pythia_small,pythia_0x2,elementary_math_qa elementary_math_qa:question_with_language_hint,0.2008324661810614
pythia_small,pythia_0x2,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.2008324661810614
pythia_small,pythia_0x2,elementary_math_qa elementary_math_qa,0.20158056078971792
pythia_small,pythia_1x2,elementary_math_qa elementary_math_qa:language_hint_only,0.21674615792262852
pythia_small,pythia_1x2,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.21674615792262852
pythia_small,pythia_1x2,elementary_math_qa elementary_math_qa:question_only,0.21566077003121747
pythia_small,pythia_1x2,elementary_math_qa elementary_math_qa:question_with_language_hint,0.21566077003121747
pythia_small,pythia_1x2,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.21566077003121747
pythia_small,pythia_1x2,elementary_math_qa elementary_math_qa,0.2160949251877819
pythia_small,pythia_2x2,elementary_math_qa elementary_math_qa:language_hint_only,0.20985691573926868
pythia_small,pythia_2x2,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.20985691573926868
pythia_small,pythia_2x2,elementary_math_qa elementary_math_qa:question_only,0.20915712799167535
pythia_small,pythia_2x2,elementary_math_qa elementary_math_qa:question_with_language_hint,0.20915712799167535
pythia_small,pythia_2x2,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.20915712799167535
pythia_small,pythia_2x2,elementary_math_qa elementary_math_qa,0.20943704309071268
pythia_small,pythia_3x2,elementary_math_qa elementary_math_qa:language_hint_only,0.21316905140434553
pythia_small,pythia_3x2,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.21316905140434553
pythia_small,pythia_3x2,elementary_math_qa elementary_math_qa:question_only,0.21292924037460978
pythia_small,pythia_3x2,elementary_math_qa elementary_math_qa:question_with_language_hint,0.21292924037460978
pythia_small,pythia_3x2,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.21292924037460978
pythia_small,pythia_3x2,elementary_math_qa elementary_math_qa,0.21302516478650407
pythia_small,pythia_4x2,elementary_math_qa elementary_math_qa:language_hint_only,0.1931637519872814
pythia_small,pythia_4x2,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.1931637519872814
pythia_small,pythia_4x2,elementary_math_qa elementary_math_qa:question_only,0.19302809573361082
pythia_small,pythia_4x2,elementary_math_qa elementary_math_qa:question_with_language_hint,0.19302809573361082
pythia_small,pythia_4x2,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.19302809573361082
pythia_small,pythia_4x2,elementary_math_qa elementary_math_qa,0.19308235823507905
pythia_small,pythia_5x2,elementary_math_qa elementary_math_qa:language_hint_only,0.2239003709591945
pythia_small,pythia_5x2,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.2239003709591945
pythia_small,pythia_5x2,elementary_math_qa elementary_math_qa:question_only,0.2235952133194589
pythia_small,pythia_5x2,elementary_math_qa elementary_math_qa:question_with_language_hint,0.2235952133194589
pythia_small,pythia_5x2,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.2235952133194589
pythia_small,pythia_5x2,elementary_math_qa elementary_math_qa,0.22371727637535313
pythia_small,pythia_0x4,elementary_math_qa elementary_math_qa:language_hint_only,0.22244303126656068
pythia_small,pythia_0x4,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.22244303126656068
pythia_small,pythia_0x4,elementary_math_qa elementary_math_qa:question_only,0.22255463059313216
pythia_small,pythia_0x4,elementary_math_qa elementary_math_qa:question_with_language_hint,0.22255463059313216
pythia_small,pythia_0x4,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.22255463059313216
pythia_small,pythia_0x4,elementary_math_qa elementary_math_qa,0.22250999086250356
pythia_small,pythia_1x4,elementary_math_qa elementary_math_qa:language_hint_only,0.21263910969793323
pythia_small,pythia_1x4,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.21263910969793323
pythia_small,pythia_1x4,elementary_math_qa elementary_math_qa:question_only,0.21279916753381894
pythia_small,pythia_1x4,elementary_math_qa elementary_math_qa:question_with_language_hint,0.21279916753381894
pythia_small,pythia_1x4,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.21279916753381894
pythia_small,pythia_1x4,elementary_math_qa elementary_math_qa,0.21273514439946467
pythia_small,pythia_2x4,elementary_math_qa elementary_math_qa:language_hint_only,0.20336512983571808
pythia_small,pythia_2x4,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.20336512983571808
pythia_small,pythia_2x4,elementary_math_qa elementary_math_qa:question_only,0.20343392299687826
pythia_small,pythia_2x4,elementary_math_qa elementary_math_qa:question_with_language_hint,0.20343392299687826
pythia_small,pythia_2x4,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.20343392299687826
pythia_small,pythia_2x4,elementary_math_qa elementary_math_qa,0.2034064057324142
pythia_small,pythia_3x4,elementary_math_qa elementary_math_qa:language_hint_only,0.21316905140434553
pythia_small,pythia_3x4,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.21316905140434553
pythia_small,pythia_3x4,elementary_math_qa elementary_math_qa:question_only,0.21292924037460978
pythia_small,pythia_3x4,elementary_math_qa elementary_math_qa:question_with_language_hint,0.21292924037460978
pythia_small,pythia_3x4,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.21292924037460978
pythia_small,pythia_3x4,elementary_math_qa elementary_math_qa,0.21302516478650407
pythia_small,pythia_4x4,elementary_math_qa elementary_math_qa:language_hint_only,0.1931637519872814
pythia_small,pythia_4x4,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.1931637519872814
pythia_small,pythia_4x4,elementary_math_qa elementary_math_qa:question_only,0.19302809573361082
pythia_small,pythia_4x4,elementary_math_qa elementary_math_qa:question_with_language_hint,0.19302809573361082
pythia_small,pythia_4x4,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.19302809573361082
pythia_small,pythia_4x4,elementary_math_qa elementary_math_qa,0.19308235823507905
pythia_small,pythia_5x4,elementary_math_qa elementary_math_qa:language_hint_only,0.2239003709591945
pythia_small,pythia_5x4,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.2239003709591945
pythia_small,pythia_5x4,elementary_math_qa elementary_math_qa:question_only,0.2235952133194589
pythia_small,pythia_5x4,elementary_math_qa elementary_math_qa:question_with_language_hint,0.2235952133194589
pythia_small,pythia_5x4,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.2235952133194589
pythia_small,pythia_5x4,elementary_math_qa elementary_math_qa,0.22371727637535313
pythia_small,pythia_0x8,elementary_math_qa elementary_math_qa:language_hint_only,0.2242978272390037
pythia_small,pythia_0x8,elementary_math_qa elementary_math_qa:mathematical_hint_only,0.2242978272390037
pythia_small,pythia_0x8,elementary_math_qa elementary_math_qa:question_only,0.2235952133194589
pythia_small,pythia_0x8,elementary_math_qa elementary_math_qa:question_with_language_hint,0.2235952133194589
pythia_small,pythia_0x8,elementary_math_qa elementary_math_qa:question_with_mathematical_hint,0.2235952133194589
pythia_small,pythia_0x8,elementary_math_qa elementary_math_qa,0.22387625888727683
